title,address,description,date,seller,price,image
3 bedroom penthouse for sale,"Principal Tower, Worship Lane, Shoreditch, EC2A","Luxury penthouse in the renowned & soon to complete Principal Tower, by world acclaimed Foster & Partners. Spread over a generous (2,081 Sq. Ft). Offering a Champagne palette, tripple aspects: South, North & West views over London Skyline. Completion due Q4 2019 Located nex...",04/10/2019,"Ernest-Brooks International, London","£5,615,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/163k/162914/65536575/162914_CAN190783_IMG_20_0000_max_476x317.jpg
3 bedroom apartment for sale,"Principal Place,
Worship Street,
London,
EC2A","Stunning penthouse apartment with 180 degrees North, West & South City Views located on 38/F, 2080 sqft internal space and 810 sqft external space. By day, the apartment is flooded with natural light and by night residents will enjoy a privileged view of the lights and romance of the city.",14/03/2019,Principal Place Residential,"£5,615,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/193k/192059/80110535/192059_Penthouse_IMG_00_0000_max_476x317.jpg
4 bedroom apartment for sale,"Hyde Park Towers, London, Hyde Park, W2",Four Bedroom - Completely Refurbished And Ready To Move Into - Separate Modern Kitchen - Three Bathrooms - Additional WC - Large Lounge With Space For Dining - Two Balconies - 1851 SQFT / 171.96 SQM - 24 Hour Porterage - Passenger Lifts - Underground Parking - Close To Hyde Park - Close To Queen...,03/10/2019,"Durden & Hunt, London","£5,600,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/204k/203339/85364213/203339_103371000234_IMG_01_0000_max_476x317.jpg
8 bedroom detached house for sale,"Stormont Road, Kenwood","An imposing, double fronted and detached family home with stunning landscaped gardens, set behind a gated carriage driveway and situated on a prime residential road within the prestigious Kenwood area of Highgate. This exceptional residence extends to approximately 4395 sq ft of grand, well-appo...",13/06/2018,"Goldschmidt & Howland, Highgate - Sales","£5,600,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/88k/87919/66477613/87919_HAM060680_IMG_01_0000_max_476x317.jpg
6 bedroom detached house for sale,"Church Mount, Hampstead Garden Suburb","A stunning 6 bedroom, split level family home spanning 5246 sq ft (487 sq m), featuring a fabulous leisure complex with indoor pool. Situated in a quiet crescent on the South side of ‘The Suburb’, just off Norrice Lea & backing onto Winnington Road.  ",19/08/2019,"Godfrey And Barr, Hampstead Garden Suburb","£5,595,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/57k/56618/84095984/56618_3710_IMG_01_0002_max_476x317.jpg
4 bedroom semi-detached house for sale,"155 Gloucester Road, Kensington","An exquisitely refurbished freehold house of 2,191 sq.f. (203.6 sq.m) in the heart of South Kensington. Master Bedroom With En Suite Bathroom : 3 Further Bedrooms : Family Bathroom : Shower Room : Double Reception Room : Kitchen : Dining Room/Family Room : Study : Patio : Plant Room : Terrace",29/01/2019,"LondonDom , London","£5,590,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/104k/103304/78945173/103304_RS0605_IMG_01_0000_max_476x317.jpg
3 bedroom apartment for sale,"Principal Place, Worship Street, EC2A",We are pleased to offer an opportunity to acquire this new build THREE BEDROOM DUPLEX PENTHOUSE Off Plan in the spectacular Principal Tower which is due to complete in 2019.,27/06/2018,"Angels Sales & Lettings, Enfield","£5,535,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/76k/75434/65991646/75434_4099_IMG_13_0000_max_476x317.jpg
3 bedroom penthouse for sale,"Principal Tower, 2 Principal Place, Worship Street, London, EC2A","PRINCIPAL TOWER is set to join the cast of architectural landmarks on London’s iconic skyline, which includes masterpieces from the Richard Rogers Partnership, Rafael Viñoly and Kohn Pederson Fox. Designed by Foster + Partners, this svelte new addition is the epitome of understated e...",05/07/2019,"NDLDN, London","£5,535,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/198k/197795/72722527/197795_ELO190262_IMG_05_0000_max_476x317.jpg
3 bedroom flat for sale,"2 Principal Place, London, EC2A ",Sandra Davidson are please to offer an opportunity to acquire this new build PENTHOUSE apartment Off Plan in the spectacular Principal Tower which is due to complete in 2019. Principal Tower has been designed inside and out by Foster + Partners and is set to join the cast of architectural landm...,18/12/2017,"Sandra Davidson Estate Agents, Redbridge","£5,535,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/14k/13342/63232192/13342_27499958_IMG_15_0000_max_476x317.jpg
2 bedroom flat for sale,"Cork Street, London, W1S","A beautifully finished 2 bedroom apartment with spa facilities Located in the heart of Mayfair, Burlington Gate provides a selection of galleries and high quality residential apartments within one of the first newly constructed buildings in the area. Moments from the Royal Academy of Arts and B...",07/11/2019,"Knight Frank, Mayfair","£5,500,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/66k/65815/69276890/65815_WER170065_IMG_11_0002_max_476x317.jpg
5 bedroom flat for sale,"Cadogan Square, Knightsbridge, London","The lateral accommodation is comprised of a double reception room with high ceilings and access onto a private garden, dining area, kitchen, four double bedroom suites and a television room/ study.",24/05/2019,"Strutt & Parker, Knightsbridge","£5,500,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/45k/44264/82060661/44264_CSD160356_IMG_01_0000_max_476x317.jpg
5 bedroom terraced house for sale,"Clareville Grove, London, SW7","A 5 bedroom house for sale on Clareville Grove, SW7 A mid terraced house on one of South Kensington's finest tree lined streets. The house which was built circa 1860 with wonderful views from every window. and has had a full basement conversion and comprises 5 spacious bedrooms, a luxurious dra...",09/11/2019,"Knight Frank, South Kensington","£5,500,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/76k/75670/66297522/75670_POD190987_IMG_01_0001_max_476x317.jpg
7 bedroom terraced house for sale,"Spaniards End, London, NW3","An enchanting gated entrance gives access to one of the areas true hidden treasures, set amidst leafy surroundings alongside Hampstead Heath. This fine Grade II listed Georgian residence offers a selection of grand & beautiful rooms each with differing aspects of the mature grounds and distan...",07/02/2019,"Hamptons International Sales, Hampstead","£5,500,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/38k/37910/79222940/37910_HAM190013_IMG_26_0000_max_476x317.jpg
1 bedroom apartment for sale,"Queens Road, London","**LEGAL FEES CONTRIBUTIONS** **STAMPY DUTY CONTRIBUTION** **PLEASE ENQUIRE FOR FURTHER INCENTIVES** **Marketing Suite open 7 days a week , please call now to book your viewing. Limited time slots available!**",01/08/2019,"Barnard Marcus, Peckham","£460,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/159k/158978/67032663/158978_PKM100967_IMG_02_0000_max_476x317.JPG
8 bedroom detached house for sale,"Hillcrest Road, Opposite Hanger Hill park, Ealing, London","Set amongst substantial grounds with parkland views over the lovely Hanger Hill park, an imposing 8-bedroom detached period property in the Tudor style, offering outstanding family accommodation arranged over 3 floors (of approx 8587 sq ft) with indoor heated swimming pool, Jacuzzi and sauna.",02/12/2019,"Grimshaw & Co, London","£5,500,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/22k/21578/81853928/21578_35837_8718_IMG_09_0000_max_476x317.jpg
8 bedroom detached house for sale,"Ashmore Lane, Keston","Luxuriously appointed, six bedroom family home believed to date back to the early 20th century. Set in approximately 17 acres of gardens and grounds with heated swimming pool, equestrian facilities and separate gate house cottage. Stunning Smallbone of Devizes kitchen/breakfast room plus elegant ...",09/09/2019,"jdm, Locksbottom","£5,500,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/8k/7408/84575345/7408_101801035715_IMG_01_0000_max_476x317.jpg
2 bedroom penthouse for sale,"Nile Street, Shoreditch, London, N1","A unique and impressive penthouse apartment for sale with more than 3,000 square feet of living space set within a stunning converted factory. This stylish loft style apartment is the largest in the building and is arranged over two levels and includes a substantial roof terrace which can be acce...",12/11/2019,"Pastor Real Estate , Mayfair","£5,500,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/78k/77212/86540822/77212_MAY180024_IMG_01_0000_max_476x317.jpg
3 bedroom house for sale,"Bloomfield Terrace, London, SW1W","A beautifully re developed freehold house in Belgravia. This three double bedroom house which has been finished to the highest of standards throughout. The house itself is impressive the fact it is semi detached and quite unique in its stature, with a raised ground floor double recepti...",10/12/2019,"Chatterton Rees , London",POA,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/161k/160349/87385541/160349_29326619_IMG_01_0000_max_476x317.jpg
6 bedroom terraced house for sale,"Warwick Gardens, Kensington, London, W14",Beautifully presented five/six bedroom Terrace House benefiting from a double Reception Room with parquet flooring and two fireplaces. The kitchen is spacious and incorporates a dining area which opens onto a large decked private rear garden. There are three en suite bathrooms all with underflo...,21/03/2016,"Wedgewood Estates, London","£5,500,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/103k/102385/75243458/102385_2444873_IMG_01_0000_max_476x317.jpg
4 bedroom flat for sale,"Prince Albert Road, Regent's Park, London, NW8","Set over the fifth floor of an impressive apartment block overlooking Regents Park this superb four bedroom apartment offers private balcony, four en-suite bedrooms and a gorgeous open living space.",18/03/2019,"Foxtons, St Johns Wood","£5,500,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/16k/15960/61664190/15960_1096198_IMG_03_0000_max_476x317.jpg
6 bedroom flat for sale,"Ensign House, Juniper Drive, London, SW18","One of, if not the largest single apartments in the whole of Battersea Reach, this stunning split level penthouse extends to nearly 5,000 square feet, and occupies the whole of the 13th & 14th floors of Ensign House. ",04/06/2019,"Chestertons Estate Agents , Battersea Park","£5,500,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/136k/135410/72612331/135410_KYC170075_IMG_18_0000_max_476x317.jpg
2 bedroom flat for sale,"Eaton Square, Belgravia, London, SW1W","A first floor 2 bedroom lateral flat for sale in Eaton Square Belgravia SW1Arranged laterally across 2 stucco fronted buildings, this 2 double bedroom flat is located at the favoured western end of the square. Being on the first floor, the flat benefits from very good ceiling height throughout ...",13/03/2019,"Knight Frank, Belgravia, covering Westminster","£5,500,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/95k/94745/70555768/94745_BGV130116_IMG_01_0006_max_476x317.jpg
3 bedroom flat for sale,"Kings Road, London, SW3","Set within Chelsea's conservation area, Essoldo House is a unique new build residential development. Located on the south side of the iconic Kings Road, between Old Church Street and Paultons Square. Striking contemporary design and the highest quality materials underpin every aspect of these...",17/10/2019,"Susan Metcalfe Residential, London","£5,500,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/100k/99512/85716890/99512_1019112055_IMG_01_0000_max_476x317.jpg
4 bedroom end of terrace house for sale,"Sumner Place Mews, South Kensington, London","A very rare detached delightful end of mews property, with finely-appointed accommodation. The property has direct access to communal gardens and access to Onslow Square. The property also benefits from approved planning for another floor.",18/01/2019,"Strutt & Parker, South Kensington","£5,500,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/155k/154907/74803912/154907_SOK180059_IMG_01_0000_max_476x317.jpg
7 bedroom detached house for sale,"West Hall Road, Richmond, Surrey, TW9",An exquisite period Manor House & Coach House.,04/09/2019,"Savills, Richmond","£5,500,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/49k/48958/84437834/48958_RIS150706_IMG_01_0000_max_476x317.jpg
3 bedroom apartment for sale,"One Queen Annes Gate, London, SW1H","A perfectly studied collection of 27 one, two, and three bed roomed apartments set behind an historic original façade created by one of Britain’s most celebrated building dynasties",19/09/2019,"Savills New Homes, Margaret Street","£5,500,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/49k/48985/74244187/48985_LAD171391_IMG_01_0000_max_476x317.jpg
